Timestamp,controller.yaw,gyro.z,mag.z,stabilizer.yaw,stateEstimate.yaw
76213,-66.85811614990234,-0.06955679506063461,0.0,-66.85811614990234,-66.85811614990234
76223,-66.79421997070312,-0.06035536900162697,0.0,-66.79421997070312,-66.79421997070312
76233,-66.74664306640625,-0.1810722053050995,0.0,-66.74664306640625,-66.74664306640625
76243,-66.68458557128906,-0.03325820714235306,0.0,-66.68458557128906,-66.68458557128906
76253,-66.62798309326172,0.11339734494686127,0.0,-66.62798309326172,-66.62798309326172
76263,-66.5564193725586,0.25798341631889343,0.0,-66.5564193725586,-66.5564193725586
76273,-66.50143432617188,-0.22993768751621246,0.0,-66.50143432617188,-66.50143432617188
76283,-66.45355987548828,-0.15046057105064392,0.0,-66.45355987548828,-66.45355987548828
76293,-66.39449310302734,0.31897738575935364,0.0,-66.39449310302734,-66.39449310302734
76303,-66.27845001220703,-0.49835577607154846,0.0,-66.27845001220703,-66.27845001220703
76313,-66.24627685546875,-0.28555235266685486,0.0,-66.24627685546875,-66.24627685546875
76323,-66.18745422363281,0.03646475821733475,0.0,-66.18745422363281,-66.18745422363281
76333,-66.07585906982422,0.09570648521184921,0.0,-66.07585906982422,-66.07585906982422
76343,-66.01226806640625,0.3127138614654541,0.0,-66.01226806640625,-66.01226806640625
76353,-66.09282684326172,0.12683789432048798,0.0,-66.09282684326172,-66.09282684326172
76363,-65.97895050048828,-0.2519933581352234,0.0,-65.97895050048828,-65.97895050048828
76373,-65.90983581542969,-0.09463806450366974,0.0,-65.90983581542969,-65.90983581542969
76383,-65.85491943359375,0.034621380269527435,0.0,-65.85491943359375,-65.85491943359375
76393,-65.84056091308594,0.028583252802491188,0.0,-65.84056091308594,-65.84056091308594
76403,-65.7105941772461,-0.1482926458120346,0.0,-65.7105941772461,-65.7105941772461
76413,-65.67353057861328,0.01635236293077469,0.0,-65.67353057861328,-65.67353057861328
76423,-65.61104583740234,0.14449641108512878,0.0,-65.61104583740234,-65.61104583740234
76433,-65.54855346679688,0.14295287430286407,0.0,-65.54855346679688,-65.54855346679688
76443,-65.43840026855469,0.12403608858585358,0.0,-65.43840026855469,-65.43840026855469
76453,-65.39179229736328,-0.08898680657148361,0.0,-65.39179229736328,-65.39179229736328
76463,-65.34597778320312,-0.09261809289455414,0.0,-65.34597778320312,-65.34597778320312
76473,-65.31599426269531,0.06584583967924118,0.0,-65.31599426269531,-65.31599426269531
76483,-65.20257568359375,0.32739049196243286,0.0,-65.20257568359375,-65.20257568359375
76493,-65.20487213134766,-0.12221778929233551,0.0,-65.20487213134766,-65.20487213134766
76503,-65.0743408203125,-0.2026728093624115,0.0,-65.0743408203125,-65.0743408203125
76513,-65.02912139892578,-0.006309472490102053,0.0,-65.02912139892578,-65.02912139892578
76523,-64.93978118896484,0.044085294008255005,0.0,-64.93978118896484,-64.93978118896484
76533,-64.9334945678711,0.10311729460954666,0.0,-64.9334945678711,-64.9334945678711
76543,-64.8231201171875,-0.0696670338511467,0.0,-64.8231201171875,-64.8231201171875
76553,-64.76361846923828,0.27850067615509033,0.0,-64.76361846923828,-64.76361846923828
76563,-64.74311065673828,-0.07393349707126617,0.0,-64.74311065673828,-64.74311065673828
76573,-64.6462173461914,-0.39938920736312866,0.0,-64.6462173461914,-64.6462173461914
76583,-64.64732360839844,0.750373363494873,0.0,-64.64732360839844,-64.64732360839844
76593,-64.51203155517578,0.36780333518981934,0.0,-64.51203155517578,-64.51203155517578
76603,-64.45301818847656,-1.042128324508667,0.0,-64.45301818847656,-64.45301818847656
76613,-64.44954681396484,-0.01942427083849907,0.0,-64.44954681396484,-64.44954681396484
76623,-64.39018249511719,0.3029868006706238,0.0,-64.39018249511719,-64.39018249511719
76633,-64.24745178222656,-0.1285126954317093,0.0,-64.24745178222656,-64.24745178222656
76643,-64.18751525878906,0.2477199137210846,0.0,-64.18751525878906,-64.18751525878906
76653,-64.11060333251953,-0.13566502928733826,0.0,-64.11060333251953,-64.11060333251953
76663,-64.07018280029297,-0.5746470093727112,0.0,-64.07018280029297,-64.07018280029297
76673,-64.06116485595703,-0.18043409287929535,0.0,-64.06116485595703,-64.06116485595703
76683,-63.95102310180664,0.7706442475318909,0.0,-63.95102310180664,-63.95102310180664
76693,-63.941959381103516,0.312225341796875,0.0,-63.941959381103516,-63.941959381103516
76703,-63.81895446777344,-0.7422860264778137,0.0,-63.81895446777344,-63.81895446777344
76713,-63.8260498046875,-0.24811391532421112,0.0,-63.8260498046875,-63.8260498046875
76723,-63.76250457763672,0.2729702889919281,0.0,-63.76250457763672,-63.76250457763672
76733,-63.694557189941406,0.2721947729587555,0.0,-63.694557189941406,-63.694557189941406
76743,-63.60638427734375,0.5255957245826721,0.0,-63.60638427734375,-63.60638427734375
76753,-63.52297592163086,-0.11574332416057587,0.0,-63.52297592163086,-63.52297592163086
76763,-63.5346565246582,-0.7068256735801697,0.0,-63.5346565246582,-63.5346565246582
76773,-63.465248107910156,0.11561029404401779,0.0,-63.465248107910156,-63.465248107910156
76783,-63.34811782836914,0.6783390045166016,0.0,-63.34811782836914,-63.34811782836914
76793,-63.28253173828125,0.0855865478515625,0.0,-63.28253173828125,-63.28253173828125
76803,-63.33295440673828,-0.1851063221693039,0.0,-63.33295440673828,-63.33295440673828
76813,-63.22964096069336,0.058840587735176086,0.0,-63.22964096069336,-63.22964096069336
76823,-63.15178298950195,0.1615823358297348,0.0,-63.15178298950195,-63.15178298950195
